,a,b,c,,,,,,,
490,52.74064525,0.182384613,510.637821,,,0.00000490999999999996000,0.182384613,,0.00000490999999999996000,0.482918663
491,65.29934801,0.174258133,510.8099228,,,0.00000491999999999996000,0.174258133,,0.00000491999999999996000,0.738613077
492,53.48446298,0.167027032,510.4091872,,,0.00000492999999999996000,0.167027032,,0.00000492999999999996000,0.987054846
493,52.70553137,0.145298426,510.8453451,,,0.00000493999999999996000,0.145298426,,0.00000493999999999996000,1.882387028
494,54.50899898,0.198148035,510.5226435,,,0.00000494999999999996000,0.198148035,,0.00000494999999999996000,0.046731863
495,53.90402732,0.195248833,510.9925295,,,0.00000495999999999996000,0.195248833,,0.00000495999999999996000,0.121669526
496,62.32532536,0.254415946,512.7983055,,,0.00000496999999999996000,0.254415946,,0.00000496999999999996000,-1.069428764
497,51.93871303,0.084948047,510.0498906,,,0.00000497999999999996000,0.084948047,,0.00000497999999999996000,6.771900963
498,59.26239186,0.108675676,510.3210881,,,0.00000498999999999996000,0.108675676,,0.00000498999999999996000,4.201691103
499,75.92112495,0.194400018,510.972591,,,0.00000499999999999996000,0.194400018,,0.00000499999999999996000,0.144032448
500,61.10492107,0.142660853,510.1643918,,,0.00000500999999999996000,0.142660853,,0.00000500999999999996000,2.009631416
501,50.64043252,0.099844816,509.7284777,,,0.00000501999999999996000,0.099844816,,0.00000501999999999996000,5.015542553
502,51.43208866,0.171500705,510.2217668,,,0.00000502999999999996000,0.171500705,,0.00000502999999999996000,0.830879831
503,50.32683475,0.172620826,510.7502209,,,0.00000503999999999996000,0.172620826,,0.00000503999999999996000,0.793043771
504,66.85105975,0.181013837,510.7657143,,,0.00000504999999999996000,0.181013837,,0.00000504999999999996000,0.52443955
505,57.40848789,0.199546481,510.8209853,,,0.00000505999999999996000,0.199546481,,0.00000505999999999996000,0.011363753
506,63.17542772,0.203925767,510.3048316,,,0.00000506999999999996000,0.203925767,,0.00000506999999999996000,-0.0962548
507,58.0186093,0.19947057,510.4268544,,,0.00000507999999999996000,0.19947057,,0.00000507999999999996000,0.01327088
508,56.76932898,0.158214949,510.7012953,,,0.00000508999999999996000,0.158214949,,0.00000508999999999996000,1.320515252
509,41.4153652,0.108164777,510.3380087,,,0.00000509999999999996000,0.108164777,,0.00000509999999999996000,4.245153835
510,55.00760872,0.21322733,510.8624997,,,0.00000510999999999996000,0.21322733,,0.00000510999999999996000,-0.31016967
511,77.11406912,0.193768938,510.1206964,,,0.00000511999999999996000,0.193768938,,0.00000511999999999996000,0.160785882
512,57.22740804,0.213911123,510.6635279,,,0.00000512999999999996000,0.213911123,,0.00000512999999999996000,-0.325161288
513,79.07796692,0.161777358,510.3550357,,,0.00000513999999999996000,0.161777358,,0.00000513999999999996000,1.181334727
514,54.26640511,0.198616609,510.2348505,,,0.00000514999999999996000,0.198616609,,0.00000514999999999996000,0.034825665
515,55.01787851,0.210898313,510.6895811,,,0.00000515999999999996000,0.210898313,,0.00000515999999999996000,-0.258378373
516,52.6572893,0.186663062,510.6138455,,,0.00000516999999999996000,0.186663062,,0.00000516999999999996000,0.357246305
517,50.91791727,0.179964292,510.2932995,,,0.00000517999999999996000,0.179964292,,0.00000517999999999996000,0.556657872
518,53.63343374,0.19841835,510.3484259,,,0.00000518999999999996000,0.19841835,,0.00000518999999999996000,0.039856435
519,52.93602213,0.173044293,510.3383921,,,0.00000519999999999996000,0.173044293,,0.00000519999999999996000,0.77886727
520,53.3601449,0.182531683,510.2325435,,,0.00000520999999999996000,0.182531683,,0.00000520999999999996000,0.478500967
521,53.86123135,0.176340494,510.1766648,,,0.00000521999999999996000,0.176340494,,0.00000521999999999996000,0.670847229
522,42.34869551,0.112519033,510.0111362,,,0.00000522999999999996000,0.112519033,,0.00000522999999999996000,3.887385339
523,45.82138982,0.156635046,510.7074687,,,0.00000523999999999996000,0.156635046,,0.00000523999999999996000,1.384267289
524,56.56425638,0.188347993,510.5569703,,,0.00000524999999999996000,0.188347993,,0.00000524999999999996000,0.309321237
525,53.93470061,0.179084261,510.1911422,,,0.00000525999999999996000,0.179084261,,0.00000525999999999996000,0.58396362
526,53.53128134,0.198967035,510.4554714,,,0.00000526999999999996000,0.198967035,,0.00000526999999999996000,0.025958204
527,51.69570769,0.183148429,510.3800925,,,0.00000527999999999996000,0.183148429,,0.00000527999999999996000,0.460052301
528,51.65396007,0.189213747,510.0208028,,,0.00000528999999999996000,0.189213747,,0.00000528999999999996000,0.285028267
529,51.61650483,0.184839682,510.3889124,,,0.00000529999999999996000,0.184839682,,0.00000529999999999996000,0.410093703
530,64.0865968,0.18630217,510.5243403,,,0.00000530999999999996000,0.18630217,,0.00000530999999999996000,0.367623999
531,60.59522889,0.172509157,511.7885956,,,0.00000531999999999996000,0.172509157,,0.00000531999999999996000,0.796793742
532,78.99723429,0.144389178,511.409853,,,0.00000532999999999996000,0.144389178,,0.00000532999999999996000,1.925726823
533,42.51480891,0.120148833,511.2231759,,,0.00000533999999999996000,0.120148833,,0.00000533999999999996000,3.323010522
534,56.57304464,0.069299891,509.4447176,,,0.00000534999999999996000,0.069299891,,0.00000534999999999996000,9.430037208
535,52.97858828,0.191240034,510.3017816,,,0.00000535999999999996000,0.191240034,,0.00000535999999999996000,0.229030667
536,48.90810163,0.154187179,510.1886363,,,0.00000536999999999996000,0.154187179,,0.00000536999999999996000,1.485623548
537,50.89962839,0.175800689,510.2312551,,,0.00000537999999999996000,0.175800689,,0.00000537999999999996000,0.688259844
538,52.58236514,0.174374788,510.4076403,,,0.00000538999999999996000,0.174374788,,0.00000538999999999996000,0.734773992
539,51.36995221,0.177272987,510.0988598,,,0.00000539999999999996000,0.177272987,,0.00000539999999999996000,0.641017361
540,50.24636445,0.18292905,510.0945843,,,0.00000540999999999996000,0.18292905,,0.00000540999999999996000,0.466600314
541,55.08556013,0.18950084,509.9685224,,,0.00000541999999999996000,0.18950084,,0.00000541999999999996000,0.27702147
542,50.79886064,0.196250893,510.1669968,,,0.00000542999999999996000,0.196250893,,0.00000542999999999996000,0.095518225
543,51.56226869,0.204513124,510.2589361,,,0.00000543999999999996000,0.204513124,,0.00000543999999999996000,-0.110338261
544,52.50123177,0.207803744,510.6945633,,,0.00000544999999999996000,0.207803744,,0.00000544999999999996000,-0.187767176
545,55.27564181,0.203559371,510.3329349,,,0.00000545999999999996000,0.203559371,,0.00000545999999999996000,-0.087428323
546,51.86675608,0.205168896,510.3372205,,,0.00000546999999999996000,0.205168896,,0.00000546999999999996000,-0.125966862
547,50.36812508,0.19127354,510.2327746,,,0.00000547999999999996000,0.19127354,,0.00000547999999999996000,0.228114679
548,49.55258281,0.190192153,510.1609949,,,0.00000548999999999996000,0.190192153,,0.00000548999999999996000,0.257840464
549,55.39761517,0.185768612,510.0654574,,,0.00000549999999999996000,0.185768612,,0.00000549999999999996000,0.383040718
550,55.05409065,0.202029127,509.8803708,,,0.00000550999999999996000,0.202029127,,0.00000550999999999996000,-0.050218685
551,47.1366672,0.17304166,510.0040302,,,0.00000551999999999996000,0.17304166,,0.00000551999999999996000,0.77895518
552,50.14196916,0.166898906,509.9631314,,,0.00000552999999999996000,0.166898906,,0.00000552999999999996000,0.991651022
553,44.1588305,0.157733002,510.2052417,,,0.00000553999999999996000,0.157733002,,0.00000553999999999996000,1.339827338
554,63.38065511,0.203291349,510.1672922,,,0.00000554999999999996000,0.203291349,,0.00000554999999999996000,-0.080951535
555,45.93134003,0.165384379,510.5303478,,,0.00000555999999999996000,0.165384379,,0.00000555999999999996000,1.046520285
556,51.11111226,0.127692363,510.615159,,,0.00000556999999999996000,0.127692363,,0.00000556999999999996000,2.831321923
557,55.63963593,0.135071531,510.2902123,,,0.00000557999999999996000,0.135071531,,0.00000557999999999996000,2.403484587
558,55.87976953,0.242064054,513.2943468,,,0.00000558999999999996000,0.242064054,,0.00000558999999999996000,-0.868862055
559,75.58693775,0.183482646,510.0916076,,,0.00000559999999999996000,0.183482646,,0.00000559999999999996000,0.45010672
560,52.28817084,0.198560115,510.5652957,,,0.00000560999999999996000,0.198560115,,0.00000560999999999996000,0.03625817
561,49.89969486,0.18652296,510.2213337,,,0.00000561999999999996000,0.18652296,,0.00000561999999999996000,0.361270264
562,46.58376942,0.165549782,510.0472314,,,0.00000562999999999996000,0.165549782,,0.00000562999999999996000,1.0404791
563,51.06043241,0.185003752,509.884795,,,0.00000563999999999996000,0.185003752,,0.00000563999999999996000,0.405295791
564,49.21559532,0.179233347,509.9830524,,,0.00000564999999999996000,0.179233347,,0.00000564999999999996000,0.5793189
565,48.29757849,0.184661553,510.403749,,,0.00000565999999999996000,0.184661553,,0.00000565999999999996000,0.415312406
566,99.66140859,0.19292418,510.2842296,,,0.00000566999999999996000,0.19292418,,0.00000566999999999996000,0.183383453
567,49.50534999,0.199849589,510.7461818,,,0.00000567999999999996000,0.199849589,,0.00000567999999999996000,0.003763103
568,50.0216825,0.192924482,509.8436811,,,0.00000568999999999996000,0.192924482,,0.00000568999999999996000,0.183375325
569,48.25947024,0.181498976,509.925388,,,0.00000569999999999996000,0.181498976,,0.00000569999999999996000,0.50967296
570,49.75665611,0.171298032,509.9345436,,,0.00000570999999999996000,0.171298032,,0.00000570999999999996000,0.837778677
571,47.8104683,0.179947281,510.2179594,,,0.00000571999999999996000,0.179947281,,0.00000571999999999996000,0.557183168
572,48.24199017,0.173485206,510.0242379,,,0.00000572999999999996000,0.173485206,,0.00000572999999999996000,0.764180264
573,47.91276212,0.183512991,511.3613893,,,0.00000573999999999996000,0.183512991,,0.00000573999999999996000,0.449205492
574,89.94688523,0.129734897,510.2611009,,,0.00000574999999999996000,0.129734897,,0.00000574999999999996000,2.708026292
575,50.90072016,0.187130405,509.8404048,,,0.00000575999999999996000,0.187130405,,0.00000575999999999996000,0.343867028
576,121.9689249,0.168681126,512.1667582,,,0.00000576999999999995000,0.168681126,,0.00000576999999999995000,0.928345518
577,46.62319274,0.152756616,510.0409448,,,0.00000577999999999995000,0.152756616,,0.00000577999999999995000,1.54636132
578,48.88080874,0.173745138,510.0609278,,,0.00000578999999999995000,0.173745138,,0.00000578999999999995000,0.755556753
579,50.01029193,0.188645231,510.2380377,,,0.00000579999999999995000,0.188645231,,0.00000579999999999995000,0.300955629
580,49.35735714,0.177158297,509.9017818,,,0.00000580999999999995000,0.177158297,,0.00000580999999999995000,0.644669283
581,48.67008058,0.188665157,510.2367656,,,0.00000581999999999995000,0.188665157,,0.00000581999999999995000,0.300395783
582,49.29710822,0.155553188,510.1845056,,,0.00000582999999999995000,0.155553188,,0.00000582999999999995000,1.428669281
583,45.91611684,0.155501913,510.2018942,,,0.00000583999999999995000,0.155501913,,0.00000583999999999995000,1.430789067
584,49.54881051,0.17056697,510.488642,,,0.00000584999999999995000,0.17056697,,0.00000584999999999995000,0.862799815
585,48.57730359,0.141651395,510.1380048,,,0.00000585999999999995000,0.141651395,,0.00000585999999999995000,2.059584536
586,53.05007951,0.172818241,510.4359373,,,0.00000586999999999995000,0.172818241,,0.00000586999999999995000,0.7864262
587,47.18032826,0.14149583,510.5176866,,,0.00000587999999999995000,0.14149583,,0.00000587999999999995000,2.067346078
588,92.15806747,0.119136857,510.2630704,,,0.00000588999999999995000,0.119136857,,0.00000588999999999995000,3.393708108
589,52.62994204,0.167400492,510.4249441,,,0.00000589999999999995000,0.167400492,,0.00000589999999999995000,0.973698097
590,50.99732686,0.131571413,510.8067776,,,0.00000590999999999995000,0.131571413,,0.00000590999999999995000,2.600435201
591,64.70536498,0.147970506,510.2946117,,,0.00000591999999999995000,0.147970506,,0.00000591999999999995000,1.758103517
592,47.62845516,0.163563555,510.2816229,,,0.00000592999999999995000,0.163563555,,0.00000592999999999995000,1.113831416
593,49.50787547,0.163960774,510.1359036,,,0.00000593999999999995000,0.163960774,,0.00000593999999999995000,1.099019759
594,47.4897218,0.164663895,510.4135292,,,0.00000594999999999995000,0.164663895,,0.00000594999999999995000,1.072976698
595,50.8911732,0.15989247,510.1189929,,,0.00000595999999999995000,0.15989247,,0.00000595999999999995000,1.25420321
596,46.17795976,0.151450449,510.1939007,,,0.00000596999999999995000,0.151450449,,0.00000596999999999995000,1.602819652
597,48.05698694,0.152134877,510.1101351,,,0.00000597999999999995000,0.152134877,,0.00000597999999999995000,1.573114705
598,47.34396555,0.157517109,510.1052433,,,0.00000598999999999995000,0.157517109,,0.00000598999999999995000,1.348516709
599,47.610649,0.159454784,510.1326212,,,0.00000599999999999995000,0.159454784,,0.00000599999999999995000,1.271370303
600,50.81600864,0.164332771,510.2006158,,,0.00000600999999999995000,0.164332771,,0.00000600999999999995000,1.08521353
601,48.18276888,0.170371042,510.313768,,,0.00000601999999999995000,0.170371042,,0.00000601999999999995000,0.869542095
602,49.45532669,0.168740568,510.3186707,,,0.00000602999999999995000,0.168740568,,0.00000602999999999995000,0.926257153
603,49.17989981,0.16269779,510.5776516,,,0.00000603999999999995000,0.16269779,,0.00000603999999999995000,1.146364974
604,47.533325,0.159511839,510.303563,,,0.00000604999999999995000,0.159511839,,0.00000604999999999995000,1.269127147
605,47.73914592,0.161588044,510.2429408,,,0.00000605999999999995000,0.161588044,,0.00000605999999999995000,1.18857668
606,46.81402767,0.151657109,510.2217021,,,0.00000606999999999995000,0.151657109,,0.00000606999999999995000,1.593822104
607,48.19008058,0.159254128,510.2281865,,,0.00000607999999999995000,0.159254128,,0.00000607999999999995000,1.279272094
608,54.05806324,0.115389893,510.0497631,,,0.00000608999999999995000,0.115389893,,0.00000608999999999995000,3.666270249
609,44.88357087,0.131878192,510.0250493,,,0.00000609999999999995000,0.131878192,,0.00000609999999999995000,2.582754841
610,51.22505785,0.153806542,510.1805875,,,0.00000610999999999995000,0.153806542,,0.00000610999999999995000,1.501674016
611,48.48656128,0.180758948,509.8989054,,,0.00000611999999999995000,0.180758948,,0.00000611999999999995000,0.532229585
612,48.3421811,0.168938355,510.0118882,,,0.00000612999999999995000,0.168938355,,0.00000612999999999995000,0.919318905
613,51.15667611,0.183798913,509.9342609,,,0.00000613999999999995000,0.183798913,,0.00000613999999999995000,0.440728587
614,45.70036772,0.15507942,509.7461722,,,0.00000614999999999995000,0.15507942,,0.00000614999999999995000,1.448308871
615,46.90810087,0.174160791,509.9466566,,,0.00000615999999999995000,0.174160791,,0.00000615999999999995000,0.741820501
