,time,displacement,max_or_min
283,129.94427,33.23,1.0
284,130.07731,33.23,1.0
285,130.34718,33.23,1.0
286,130.75247,33.8,1.0
287,131.10166,33.49,1.0
288,131.37739,33.18,1.0
289,131.57592,33.08,1.0
290,131.82768000000002,33.02,1.0
291,132.02565,33.44,1.0
292,132.23637,33.02,1.0
293,132.30201,33.02,1.0
294,132.50686000000002,33.18,1.0
295,132.71242,33.08,1.0
296,132.84143,33.08,1.0
297,133.04541,33.9,1.0
298,133.37493,33.44,1.0
299,133.64018000000002,33.28,1.0
300,133.89846,32.82,1.0
301,134.16857,33.4,1.0
302,134.36381,33.44,1.0
303,134.76789,33.23,1.0
304,134.97567,33.38,1.0
305,135.51961,33.49,1.0
306,135.73253,33.33,1.0
307,135.79729,33.33,1.0
308,136.24983,33.56,1.0
309,136.44035,33.18,1.0
310,136.64476000000002,33.45,1.0
311,137.36513,33.71,1.0
312,137.53188,33.64,1.0
313,137.99791000000002,33.08,1.0
314,138.28305,33.69,1.0
315,138.47788,33.23,1.0
316,138.67826000000002,33.69,1.0
317,138.8821,33.75,1.0
318,139.09045,33.38,1.0
319,139.30912,33.56,1.0
320,139.56339,33.44,1.0
321,139.76226,33.02,1.0
322,139.8421,33.02,1.0
323,139.9146,33.02,1.0
324,140.24621000000002,33.45,1.0
325,140.55836000000002,33.02,1.0
326,140.75242,33.49,1.0
327,140.99806,33.49,1.0
328,141.14952,33.85,1.0
329,141.6112,33.75,1.0
330,141.90725,33.64,1.0
331,142.07922,33.18,1.0
332,142.27591999999999,33.33,1.0
333,142.90541000000002,33.59,1.0
334,143.03928,33.59,1.0
335,143.36388,33.23,1.0
336,143.51143000000002,33.54,1.0
337,143.71142,33.44,1.0
338,144.03096000000002,33.64,1.0
339,144.50623000000002,33.18,1.0
340,144.68158,33.59,1.0
341,145.01523,33.8,1.0
342,145.26086999999998,33.54,1.0
343,145.60098,33.64,1.0
344,145.80571,33.28,1.0
345,146.59885,33.33,1.0
346,146.93598,33.69,1.0
347,147.19642,33.33,1.0
348,147.42404,33.8,1.0
349,147.66676999999999,33.38,1.0
350,147.72683,33.38,1.0
351,147.93191000000002,33.49,1.0
352,148.13913,32.97,1.0
353,148.26272,32.97,1.0
354,148.44935,33.44,1.0
355,148.78445,33.49,1.0
356,149.17221,33.18,1.0
357,149.28195,33.49,1.0
358,149.64841,33.49,1.0
359,150.03558999999998,33.64,1.0
360,150.24116,33.18,1.0
361,150.42221,33.28,1.0
362,150.70942,33.33,1.0
363,150.96735,33.49,1.0
364,151.23272,33.71,1.0
365,151.43428,33.23,1.0
366,151.57163,33.23,1.0
367,151.95031,33.44,1.0
368,152.30463999999998,33.66,1.0
369,152.56017,33.23,1.0
370,153.11983,33.75,1.0
371,153.39008,33.59,1.0
372,153.58897,33.59,1.0
373,153.93815,33.28,1.0
374,154.12793,33.13,1.0
375,154.75462,33.28,1.0
376,154.82299,33.28,1.0
377,155.07665,33.38,1.0
378,155.27618,33.28,1.0
379,155.46755,33.33,1.0
380,155.64588,33.75,1.0
381,155.99294,33.38,1.0
382,156.05858999999998,33.38,1.0
383,156.18837,33.38,1.0
384,156.38697,33.44,1.0
385,156.51672,33.44,1.0
386,156.69963,33.02,1.0
387,156.84233,33.02,1.0
388,156.99066000000002,33.49,1.0
389,157.1915,33.18,1.0
390,157.60367,33.9,1.0
391,158.06193000000002,33.75,1.0
392,158.39504,33.64,1.0
393,158.52702,33.59,1.0
394,158.7894,33.28,1.0
395,159.04617,33.44,1.0
396,159.45588,33.64,1.0
397,159.70695,33.23,1.0
398,159.92345,33.28,1.0
399,160.52931999999998,33.69,1.0
