,time,displacement,max_or_min
163,95.27268000000001,33.85,1.0
164,95.7994,34.74,1.0
165,95.9978,34.42,1.0
166,96.07765,34.42,1.0
167,96.28697,34.73,1.0
168,96.60739000000001,34.42,1.0
169,96.91811,33.85,1.0
170,97.66162,34.67,1.0
171,97.93649,34.42,1.0
172,98.27883,35.14,1.0
173,98.47104,34.95,1.0
174,98.95749,35.36,1.0
175,99.32177,34.21,1.0
176,99.82901,34.38,1.0
177,100.01245,34.05,1.0
178,100.08736999999999,34.05,1.0
179,100.54043,35.36,1.0
180,100.9422,34.16,1.0
181,101.43675999999999,34.73,1.0
182,101.75322,34.69,1.0
183,101.97001999999999,34.36,1.0
184,102.0294,34.36,1.0
185,103.10905,34.26,1.0
186,103.41366,35.55,1.0
187,103.72185,34.57,1.0
188,104.05256,34.73,1.0
189,104.2396,35.15,1.0
190,104.71205,34.21,1.0
191,104.93773,33.76,1.0
192,105.16242,34.11,1.0
193,106.15445,35.62,1.0
194,106.77171000000001,34.57,1.0
195,106.9954,34.05,1.0
196,107.10799999999999,34.05,1.0
197,108.00161000000001,34.78,1.0
198,108.11916000000001,34.36,1.0
199,108.7429,34.73,1.0
200,109.06766,34.11,1.0
201,109.50503,34.31,1.0
202,109.9637,35.19,1.0
203,110.54736000000001,34.11,1.0
204,110.92,33.8,1.0
205,111.51811000000001,34.47,1.0
206,111.93518999999999,34.31,1.0
207,112.16037,34.73,1.0
208,112.85906999999999,35.1,1.0
209,113.0795,33.8,1.0
210,113.27083,33.97,1.0
211,114.12528,34.88,1.0
212,114.71092,34.0,1.0
213,115.0578,33.75,1.0
214,115.28736,33.9,1.0
215,115.84929,34.36,1.0
